,image_path,image_id,point_num,point_id,point_coordinate,true_class,pred_class,true_group,pred_group
6545,../data/input_images/20220323_061446_800_5681.jpg,1784731,3,70600938,"2656, 1520",UNK,UNK,IN,IN
6546,../data/input_images/20220323_061446_800_5681.jpg,1784731,4,70600948,"1328, 2280",UNK,UNK,IN,IN
6547,../data/input_images/20220323_061446_800_5681.jpg,1784731,5,70600958,"3984, 2280",UNK,UNK,IN,IN
6548,../data/input_images/20220323_061450_600_5693.jpg,1784734,1,70595403,"1328, 760",UNK,UNK,IN,IN
6549,../data/input_images/20220323_061450_600_5693.jpg,1784734,2,70595415,"3984, 760",ACO,UNK,HC,IN
6550,../data/input_images/20220323_061450_600_5693.jpg,1784734,3,70595432,"2656, 1520",UNK,UNK,IN,IN
6551,../data/input_images/20220323_061450_600_5693.jpg,1784734,4,70595442,"1328, 2280",UNK,UNK,IN,IN
6552,../data/input_images/20220323_061450_600_5693.jpg,1784734,5,70595456,"3984, 2280",CM,CM,HC,HC
6553,../data/input_images/20220323_061455_000_5707.jpg,1784728,1,70586056,"1328, 760",ACT-F,ACB-B,HC,HC
6554,../data/input_images/20220323_061455_000_5707.jpg,1784728,2,70586060,"3984, 760",ACO,ACO-B,HC,HC
6555,../data/input_images/20220323_061455_000_5707.jpg,1784728,3,70586066,"2656, 1520",SE,SE,SC,SC
6556,../data/input_images/20220323_061455_000_5707.jpg,1784728,4,70586075,"1328, 2280",ACO,ACT,HC,HC
6557,../data/input_images/20220323_061455_000_5707.jpg,1784728,5,70586082,"3984, 2280",UNK,UNK,IN,IN
6558,../data/input_images/20220323_061459_400_5721.jpg,1784738,1,70586557,"1328, 760",UNK,UNK,IN,IN
6559,../data/input_images/20220323_061459_400_5721.jpg,1784738,2,70586562,"3984, 760",ACO-B,ACO-B,HC,HC
6560,../data/input_images/20220323_061459_400_5721.jpg,1784738,3,70586566,"2656, 1520",SER-B,DC,SC-B,AB
6561,../data/input_images/20220323_061459_400_5721.jpg,1784738,4,70586570,"1328, 2280",ACB-B,TA,HC,A
6562,../data/input_images/20220323_061459_400_5721.jpg,1784738,5,70586575,"3984, 2280",CM,TA,HC,A
6563,../data/input_images/20220323_061507_300_5746.jpg,1784733,1,70586055,"1328, 760",DC,S,AB,AB
6564,../data/input_images/20220323_061507_300_5746.jpg,1784733,2,70586059,"3984, 760",TA,UNK,A,IN
6565,../data/input_images/20220323_061507_300_5746.jpg,1784733,3,70586069,"2656, 1520",TA,CM,A,HC
6566,../data/input_images/20220323_061507_300_5746.jpg,1784733,4,70586077,"1328, 2280",TA,ACT,A,HC
6567,../data/input_images/20220323_061507_300_5746.jpg,1784733,5,70586087,"3984, 2280",UNK,ACO,IN,HC
6568,../data/input_images/20220323_061518_800_5783.jpg,1784740,1,70606422,"1328, 760",ACT,ACT,HC,HC
6569,../data/input_images/20220323_061518_800_5783.jpg,1784740,2,70606429,"3984, 760",CB,UNK,HC,IN
6570,../data/input_images/20220323_061518_800_5783.jpg,1784740,3,70606437,"2656, 1520",UNK,UNK,IN,IN
6571,../data/input_images/20220323_061518_800_5783.jpg,1784740,4,70606444,"1328, 2280",TA,UNK,A,IN
6572,../data/input_images/20220323_061518_800_5783.jpg,1784740,5,70606452,"3984, 2280",UNK,UNK,IN,IN
6573,../data/input_images/20220323_061529_700_5818.jpg,1784743,1,70606423,"1328, 760",UNK,UNK,IN,IN
6574,../data/input_images/20220323_061529_700_5818.jpg,1784743,2,70606430,"3984, 760",ACX,ACX,HC,HC
6575,../data/input_images/20220323_061529_700_5818.jpg,1784743,3,70606436,"2656, 1520",TA,R,A,AB
6576,../data/input_images/20220323_061529_700_5818.jpg,1784743,4,70606443,"1328, 2280",UNK,TA,IN,A
6577,../data/input_images/20220323_061529_700_5818.jpg,1784743,5,70606451,"3984, 2280",TA,UNK,A,IN
6578,../data/input_images/20220323_061536_900_5840.jpg,1784745,1,70599911,"1328, 760",TA,TA,A,A
6579,../data/input_images/20220323_061536_900_5840.jpg,1784745,2,70599918,"3984, 760",UNK,UNK,IN,IN
6580,../data/input_images/20220323_061536_900_5840.jpg,1784745,3,70599925,"2656, 1520",ACB-B,UNK,HC,IN
6581,../data/input_images/20220323_061536_900_5840.jpg,1784745,4,70599933,"1328, 2280",TA,TA,A,A
6582,../data/input_images/20220323_061536_900_5840.jpg,1784745,5,70599940,"3984, 2280",TA,CM,A,HC
6583,../data/input_images/20220323_061541_300_5853.jpg,1784747,1,70599908,"1328, 760",S,UNK,AB,IN
6584,../data/input_images/20220323_061541_300_5853.jpg,1784747,2,70599915,"3984, 760",CM,CM,HC,HC
6585,../data/input_images/20220323_061541_300_5853.jpg,1784747,3,70599922,"2656, 1520",ACO-B,ACT,HC,HC
6586,../data/input_images/20220323_061541_300_5853.jpg,1784747,4,70599929,"1328, 2280",UNK-R,TA,IN,A
6587,../data/input_images/20220323_061541_300_5853.jpg,1784747,5,70599931,"3984, 2280",UNK,UNK,IN,IN
6588,../data/input_images/20220323_061544_900_5864.jpg,1784744,1,70600902,"1328, 760",UNK,UNK,IN,IN
6589,../data/input_images/20220323_061544_900_5864.jpg,1784744,2,70600903,"3984, 760",UNK,UNK,IN,IN
6590,../data/input_images/20220323_061544_900_5864.jpg,1784744,3,70600905,"2656, 1520",UNK,UNK,IN,IN
6591,../data/input_images/20220323_061544_900_5864.jpg,1784744,4,70600909,"1328, 2280",S,S,AB,AB
6592,../data/input_images/20220323_061544_900_5864.jpg,1784744,5,70600914,"3984, 2280",TA,TA,A,A
6593,../data/input_images/20220323_061548_400_5875.jpg,1784746,1,70586552,"1328, 760",S,TA,AB,A
6594,../data/input_images/20220323_061548_400_5875.jpg,1784746,2,70586555,"3984, 760",UNK-R,TA,IN,A
6595,../data/input_images/20220323_061548_400_5875.jpg,1784746,3,70586559,"2656, 1520",UNK,TA,IN,A
6596,../data/input_images/20220323_061548_400_5875.jpg,1784746,4,70586563,"1328, 2280",UNK,CE,IN,HC
6597,../data/input_images/20220323_061548_400_5875.jpg,1784746,5,70586567,"3984, 2280",TA,UNK,A,IN
6598,../data/input_images/20220323_061551_700_5885.jpg,1784751,1,70600906,"1328, 760",CM,UNK,HC,IN
6599,../data/input_images/20220323_061551_700_5885.jpg,1784751,2,70600922,"3984, 760",ACO-B,CB,HC,HC
6600,../data/input_images/20220323_061551_700_5885.jpg,1784751,3,70600927,"2656, 1520",ACO-B,ACO-B,HC,HC
6601,../data/input_images/20220323_061551_700_5885.jpg,1784751,4,70600935,"1328, 2280",TA,TA,A,A
6602,../data/input_images/20220323_061551_700_5885.jpg,1784751,5,70600944,"3984, 2280",RCK,TA,AB,A
6603,../data/input_images/20220323_061555_900_5898.jpg,1784753,1,70600947,"1328, 760",UNK,UNK,IN,IN
6604,../data/input_images/20220323_061555_900_5898.jpg,1784753,2,70600957,"3984, 760",TA,TA,A,A
6605,../data/input_images/20220323_061555_900_5898.jpg,1784753,3,70600967,"2656, 1520",UNK,UNK,IN,IN
6606,../data/input_images/20220323_061555_900_5898.jpg,1784753,4,70600977,"1328, 2280",TA,TA,A,A
6607,../data/input_images/20220323_061555_900_5898.jpg,1784753,5,70600987,"3984, 2280",ACD,TA,HC,A
6608,../data/input_images/20220323_061559_800_5910.jpg,1784755,1,70586554,"1328, 760",CB,ACT-B,HC,HC
6609,../data/input_images/20220323_061559_800_5910.jpg,1784755,2,70586558,"3984, 760",ACT,ACT,HC,HC
6610,../data/input_images/20220323_061559_800_5910.jpg,1784755,3,70586561,"2656, 1520",TA,TA,A,A
6611,../data/input_images/20220323_061559_800_5910.jpg,1784755,4,70586565,"1328, 2280",TA,UNK,A,IN
6612,../data/input_images/20220323_061559_800_5910.jpg,1784755,5,70586569,"3984, 2280",ACT-B,ACT,HC,HC
6613,../data/input_images/20220323_061603_700_5922.jpg,1784749,1,70608440,"1328, 760",ACO-B,ACO,HC,HC
6614,../data/input_images/20220323_061603_700_5922.jpg,1784749,2,70608449,"3984, 760",TA,TA,A,A
6615,../data/input_images/20220323_061603_700_5922.jpg,1784749,3,70608459,"2656, 1520",UNK,UNK,IN,IN
6616,../data/input_images/20220323_061603_700_5922.jpg,1784749,4,70608469,"1328, 2280",CE-F,UNK,HC,IN
6617,../data/input_images/20220323_061603_700_5922.jpg,1784749,5,70608479,"3984, 2280",CM,UNK,HC,IN
6618,../data/input_images/20220323_061611_400_5945.jpg,1784752,1,70604411,"1328, 760",CE,ACO,HC,HC
6619,../data/input_images/20220323_061611_400_5945.jpg,1784752,2,70604420,"3984, 760",TA,TA,A,A
6620,../data/input_images/20220323_061611_400_5945.jpg,1784752,3,70604427,"2656, 1520",TA,CM-B,A,HC
6621,../data/input_images/20220323_061611_400_5945.jpg,1784752,4,70604436,"1328, 2280",TA,TA,A,A
6622,../data/input_images/20220323_061611_400_5945.jpg,1784752,5,70604446,"3984, 2280",R,CE,AB,HC
6623,../data/input_images/20220323_061615_200_5957.jpg,1784754,1,70600915,"1328, 760",TA,TA,A,A
6624,../data/input_images/20220323_061615_200_5957.jpg,1784754,2,70600924,"3984, 760",TA,TA,A,A
6625,../data/input_images/20220323_061615_200_5957.jpg,1784754,3,70600933,"2656, 1520",CB-B,CM-B,HC,HC
6626,../data/input_images/20220323_061615_200_5957.jpg,1784754,4,70600942,"1328, 2280",TA,TA,A,A
6627,../data/input_images/20220323_061615_200_5957.jpg,1784754,5,70600953,"3984, 2280",UNK,ACT,IN,HC
6628,../data/input_images/20220323_061626_500_5992.jpg,1784766,1,70602427,"1328, 760",TA,TA,A,A
6629,../data/input_images/20220323_061626_500_5992.jpg,1784766,2,70602438,"3984, 760",TA,UNK,A,IN
6630,../data/input_images/20220323_061626_500_5992.jpg,1784766,3,70602447,"2656, 1520",TA,TA,A,A
6631,../data/input_images/20220323_061626_500_5992.jpg,1784766,4,70602456,"1328, 2280",TA,TA,A,A
6632,../data/input_images/20220323_061626_500_5992.jpg,1784766,5,70602469,"3984, 2280",TA,TA,A,A
6633,../data/input_images/20220323_061638_100_6028.jpg,1784769,1,70600911,"1328, 760",TA,TA,A,A
6634,../data/input_images/20220323_061638_100_6028.jpg,1784769,2,70600916,"3984, 760",TA,TA,A,A
6635,../data/input_images/20220323_061638_100_6028.jpg,1784769,3,70600925,"2656, 1520",TA,TA,A,A
6636,../data/input_images/20220323_061638_100_6028.jpg,1784769,4,70600934,"1328, 2280",SP,TA,SP,A
6637,../data/input_images/20220323_061638_100_6028.jpg,1784769,5,70600943,"3984, 2280",ACD,ACD-B,HC,HC
6638,../data/input_images/20220323_061704_000_6110.jpg,1784763,1,70604408,"1328, 760",UNK,TA,IN,A
6639,../data/input_images/20220323_061704_000_6110.jpg,1784763,2,70604417,"3984, 760",CM,CB,HC,HC
6640,../data/input_images/20220323_061704_000_6110.jpg,1784763,3,70604423,"2656, 1520",CB,UNK,HC,IN
6641,../data/input_images/20220323_061704_000_6110.jpg,1784763,4,70604433,"1328, 2280",UNK,UNK,IN,IN
6642,../data/input_images/20220323_061704_000_6110.jpg,1784763,5,70604443,"3984, 2280",WA,UNK,IN,IN
6643,../data/input_images/20220323_061719_900_6161.jpg,1784767,1,70595404,"1328, 760",TA,ACT,A,HC
6644,../data/input_images/20220323_061719_900_6161.jpg,1784767,2,70595416,"3984, 760",WA,WA,IN,IN
6645,../data/input_images/20220323_061719_900_6161.jpg,1784767,3,70595423,"2656, 1520",UNK,UNK,IN,IN
6646,../data/input_images/20220323_061719_900_6161.jpg,1784767,4,70595430,"1328, 2280",UNK,UNK,IN,IN
6647,../data/input_images/20220323_061719_900_6161.jpg,1784767,5,70595446,"3984, 2280",UNK-R,UNK,IN,IN
6648,../data/input_images/20220323_061724_900_6177.jpg,1784771,1,70608406,"1328, 760",UNK,UNK,IN,IN
6649,../data/input_images/20220323_061724_900_6177.jpg,1784771,2,70608413,"3984, 760",UNK,TA,IN,A
6650,../data/input_images/20220323_061724_900_6177.jpg,1784771,3,70608421,"2656, 1520",ACO,ACO-B,HC,HC
6651,../data/input_images/20220323_061724_900_6177.jpg,1784771,4,70608429,"1328, 2280",TA,TA,A,A
6652,../data/input_images/20220323_061724_900_6177.jpg,1784771,5,70608437,"3984, 2280",UNK,TA,IN,A
6653,../data/input_images/20220323_061730_100_6193.jpg,1784764,1,70595412,"1328, 760",CM,ACT,HC,HC
6654,../data/input_images/20220323_061730_100_6193.jpg,1784764,2,70595420,"3984, 760",UNK,UNK,IN,IN
6655,../data/input_images/20220323_061730_100_6193.jpg,1784764,3,70595429,"2656, 1520",CE-B,UNK,HC,IN
6656,../data/input_images/20220323_061730_100_6193.jpg,1784764,4,70595443,"1328, 2280",TA,TA,A,A
6657,../data/input_images/20220323_061730_100_6193.jpg,1784764,5,70595451,"3984, 2280",TA,TA,A,A
6658,../data/input_images/20220323_061739_400_6223.jpg,1784760,1,70600904,"1328, 760",UNK,UNK-R,IN,IN
6659,../data/input_images/20220323_061739_400_6223.jpg,1784760,2,70600907,"3984, 760",WA,WA,IN,IN
6660,../data/input_images/20220323_061739_400_6223.jpg,1784760,3,70600918,"2656, 1520",UNK,WA,IN,IN
6661,../data/input_images/20220323_061739_400_6223.jpg,1784760,4,70600926,"1328, 2280",UNK,UNK,IN,IN
6662,../data/input_images/20220323_061739_400_6223.jpg,1784760,5,70600936,"3984, 2280",S,S,AB,AB
6663,../data/input_images/20220323_061753_500_6269.jpg,1784783,1,70595406,"1328, 760",UNK,ACD,IN,HC
6664,../data/input_images/20220323_061753_500_6269.jpg,1784783,2,70595408,"3984, 760",UNK,UNK,IN,IN
6665,../data/input_images/20220323_061753_500_6269.jpg,1784783,3,70595413,"2656, 1520",UNK,UNK,IN,IN
6666,../data/input_images/20220323_061753_500_6269.jpg,1784783,4,70595421,"1328, 2280",UNK,UNK,IN,IN
6667,../data/input_images/20220323_061753_500_6269.jpg,1784783,5,70595427,"3984, 2280",WA,WA,IN,IN
6668,../data/input_images/20220323_061801_000_6293.jpg,1784780,1,70599902,"1328, 760",TA,UNK,A,IN
6669,../data/input_images/20220323_061801_000_6293.jpg,1784780,2,70599913,"3984, 760",TA,UNK,A,IN
6670,../data/input_images/20220323_061801_000_6293.jpg,1784780,3,70599920,"2656, 1520",UNK,UNK,IN,IN
6671,../data/input_images/20220323_061801_000_6293.jpg,1784780,4,70599927,"1328, 2280",ACT,ACT,HC,HC
6672,../data/input_images/20220323_061801_000_6293.jpg,1784780,5,70599935,"3984, 2280",UNK,CM,IN,HC
6673,../data/input_images/20220323_061805_100_6306.jpg,1784786,1,70596946,"1328, 760",UNK,TA,IN,A
6674,../data/input_images/20220323_061805_100_6306.jpg,1784786,2,70596956,"3984, 760",ACO-B,ACO,HC,HC
6675,../data/input_images/20220323_061805_100_6306.jpg,1784786,3,70596966,"2656, 1520",UNK,TA,IN,A
6676,../data/input_images/20220323_061805_100_6306.jpg,1784786,4,70596976,"1328, 2280",ACT-B,ACT-B,HC,HC
6677,../data/input_images/20220323_061805_100_6306.jpg,1784786,5,70596986,"3984, 2280",UNK,UNK,IN,IN
6678,../data/input_images/20220323_061812_700_6330.jpg,1784777,1,70596903,"1328, 760",TA,TA,A,A
6679,../data/input_images/20220323_061812_700_6330.jpg,1784777,2,70596917,"3984, 760",UNK,UNK,IN,IN
6680,../data/input_images/20220323_061812_700_6330.jpg,1784777,3,70596925,"2656, 1520",ACO,CE-B,HC,HC
6681,../data/input_images/20220323_061812_700_6330.jpg,1784777,4,70596937,"1328, 2280",TA,UNK,A,IN
6682,../data/input_images/20220323_061812_700_6330.jpg,1784777,5,70596949,"3984, 2280",UNK,CB,IN,HC
6683,../data/input_images/20220323_061816_800_6343.jpg,1784787,1,70587752,"1328, 760",TA,TA,A,A
6684,../data/input_images/20220323_061816_800_6343.jpg,1784787,2,70587753,"3984, 760",UNK,UNK,IN,IN
6685,../data/input_images/20220323_061816_800_6343.jpg,1784787,3,70587754,"2656, 1520",CE-B,CM-B,HC,HC
6686,../data/input_images/20220323_061816_800_6343.jpg,1784787,4,70587755,"1328, 2280",TA,TA,A,A
6687,../data/input_images/20220323_061816_800_6343.jpg,1784787,5,70587756,"3984, 2280",CM,CM,HC,HC
6688,../data/input_images/20220323_061820_200_6354.jpg,1784784,1,70602403,"1328, 760",TA,TA,A,A
6689,../data/input_images/20220323_061820_200_6354.jpg,1784784,2,70602411,"3984, 760",DC,ACO,AB,HC
6690,../data/input_images/20220323_061820_200_6354.jpg,1784784,3,70602415,"2656, 1520",TA,TA,A,A
6691,../data/input_images/20220323_061820_200_6354.jpg,1784784,4,70602419,"1328, 2280",UNK,ACT,IN,HC
6692,../data/input_images/20220323_061820_200_6354.jpg,1784784,5,70602423,"3984, 2280",ACB,ACB,HC,HC
6693,../data/input_images/20220323_061824_000_6366.jpg,1784789,1,70608404,"1328, 760",TA,TA,A,A
6694,../data/input_images/20220323_061824_000_6366.jpg,1784789,2,70608407,"3984, 760",CB,ACB,HC,HC
6695,../data/input_images/20220323_061824_000_6366.jpg,1784789,3,70608410,"2656, 1520",TA,DC,A,AB
6696,../data/input_images/20220323_061824_000_6366.jpg,1784789,4,70608419,"1328, 2280",UNK,TA,IN,A
6697,../data/input_images/20220323_061824_000_6366.jpg,1784789,5,70608427,"3984, 2280",TA,TA,A,A
6698,../data/input_images/20220323_061827_700_6378.jpg,1784785,1,70608416,"1328, 760",CB,DC,HC,AB
6699,../data/input_images/20220323_061827_700_6378.jpg,1784785,2,70608424,"3984, 760",TA,TA,A,A
6700,../data/input_images/20220323_061827_700_6378.jpg,1784785,3,70608432,"2656, 1520",UNK,TA,IN,A
6701,../data/input_images/20220323_061827_700_6378.jpg,1784785,4,70608442,"1328, 2280",CB,UNK,HC,IN
6702,../data/input_images/20220323_061827_700_6378.jpg,1784785,5,70608450,"3984, 2280",UNK,UNK,IN,IN
6703,../data/input_images/20220323_061836_600_6406.jpg,1784788,1,70608411,"1328, 760",TA,TA,A,A
6704,../data/input_images/20220323_061836_600_6406.jpg,1784788,2,70608418,"3984, 760",DC,TA,AB,A
6705,../data/input_images/20220323_061836_600_6406.jpg,1784788,3,70608426,"2656, 1520",TA,TA,A,A
6706,../data/input_images/20220323_061836_600_6406.jpg,1784788,4,70608436,"1328, 2280",TA,CS,A,HC
6707,../data/input_images/20220323_061836_600_6406.jpg,1784788,5,70608444,"3984, 2280",DC,ACO,AB,HC
6708,../data/input_images/20220323_061840_000_6417.jpg,1784778,1,70596904,"1328, 760",TA,TA,A,A
6709,../data/input_images/20220323_061840_000_6417.jpg,1784778,2,70596907,"3984, 760",UNK,UNK,IN,IN
6710,../data/input_images/20220323_061840_000_6417.jpg,1784778,3,70596911,"2656, 1520",UNK,UNK,IN,IN
6711,../data/input_images/20220323_061840_000_6417.jpg,1784778,4,70596919,"1328, 2280",TA,TA,A,A
6712,../data/input_images/20220323_061840_000_6417.jpg,1784778,5,70596927,"3984, 2280",CE-B,UNK,HC,IN
6713,../data/input_images/20220323_061844_300_6431.jpg,1784779,1,70602405,"1328, 760",CE,UNK,HC,IN
6714,../data/input_images/20220323_061844_300_6431.jpg,1784779,2,70602407,"3984, 760",UNK,UNK,IN,IN
6715,../data/input_images/20220323_061844_300_6431.jpg,1784779,3,70602410,"2656, 1520",UNK,UNK,IN,IN
6716,../data/input_images/20220323_061844_300_6431.jpg,1784779,4,70602414,"1328, 2280",UNK,UNK,IN,IN
6717,../data/input_images/20220323_061844_300_6431.jpg,1784779,5,70602418,"3984, 2280",UNK,UNK,IN,IN
6718,../data/input_images/20220323_061852_500_6458.jpg,1784775,1,70604407,"1328, 760",TA,TA,A,A
6719,../data/input_images/20220323_061852_500_6458.jpg,1784775,2,70604414,"3984, 760",ACO,ACO,HC,HC
6720,../data/input_images/20220323_061852_500_6458.jpg,1784775,3,70604429,"2656, 1520",UNK,TA,IN,A
6721,../data/input_images/20220323_061852_500_6458.jpg,1784775,4,70604438,"1328, 2280",CM,CM,HC,HC
6722,../data/input_images/20220323_061852_500_6458.jpg,1784775,5,70604448,"3984, 2280",UNK,R,IN,AB
6723,../data/input_images/20220323_061856_200_6470.jpg,1784801,1,70608408,"1328, 760",TA,TA,A,A
6724,../data/input_images/20220323_061856_200_6470.jpg,1784801,2,70608417,"3984, 760",UNK,R,IN,AB
6725,../data/input_images/20220323_061856_200_6470.jpg,1784801,3,70608425,"2656, 1520",UNK,SER,IN,SC
6726,../data/input_images/20220323_061856_200_6470.jpg,1784801,4,70608433,"1328, 2280",CE,CM-B,HC,HC
6727,../data/input_images/20220323_061856_200_6470.jpg,1784801,5,70608441,"3984, 2280",UNK,UNK,IN,IN
6728,../data/input_images/20220323_061900_400_6483.jpg,1784797,1,70602406,"1328, 760",UNK,UNK,IN,IN
6729,../data/input_images/20220323_061900_400_6483.jpg,1784797,2,70602409,"3984, 760",TA,TA,A,A
6730,../data/input_images/20220323_061900_400_6483.jpg,1784797,3,70602413,"2656, 1520",TA,TA,A,A
6731,../data/input_images/20220323_061900_400_6483.jpg,1784797,4,70602417,"1328, 2280",TA,TA,A,A
6732,../data/input_images/20220323_061900_400_6483.jpg,1784797,5,70602421,"3984, 2280",UNK,UNK,IN,IN
6733,../data/input_images/20220323_061904_500_6496.jpg,1784802,1,70588306,"1328, 760",TA,UNK,A,IN
6734,../data/input_images/20220323_061904_500_6496.jpg,1784802,2,70588312,"3984, 760",TA,UNK,A,IN
6735,../data/input_images/20220323_061904_500_6496.jpg,1784802,3,70588323,"2656, 1520",ACO,ACO,HC,HC
6736,../data/input_images/20220323_061904_500_6496.jpg,1784802,4,70588331,"1328, 2280",CE-B,CM,HC,HC
6737,../data/input_images/20220323_061904_500_6496.jpg,1784802,5,70588339,"3984, 2280",ACT,ACO,HC,HC
6738,../data/input_images/20220323_061908_600_6509.jpg,1784800,1,70588303,"1328, 760",UNK,UNK,IN,IN
6739,../data/input_images/20220323_061908_600_6509.jpg,1784800,2,70588311,"3984, 760",CB-F,TA,HC,A
6740,../data/input_images/20220323_061908_600_6509.jpg,1784800,3,70588321,"2656, 1520",CB-B,CB-B,HC,HC
6741,../data/input_images/20220323_061908_600_6509.jpg,1784800,4,70588326,"1328, 2280",UNK,CM,IN,HC
6742,../data/input_images/20220323_061908_600_6509.jpg,1784800,5,70588334,"3984, 2280",ACT,UNK,HC,IN
6743,../data/input_images/20220323_061923_700_6558.jpg,1784790,1,70599903,"1328, 760",UNK,UNK,IN,IN
6744,../data/input_images/20220323_061923_700_6558.jpg,1784790,2,70599904,"3984, 760",UNK,UNK,IN,IN
6745,../data/input_images/20220323_061923_700_6558.jpg,1784790,3,70599905,"2656, 1520",CM,CMR,HC,HC
6746,../data/input_images/20220323_061923_700_6558.jpg,1784790,4,70599906,"1328, 2280",ACD-B,ACT,HC,HC
6747,../data/input_images/20220323_061923_700_6558.jpg,1784790,5,70599907,"3984, 2280",TA,UNK,A,IN
6748,../data/input_images/20220323_061936_700_6599.jpg,1784794,1,70599936,"1328, 760",CM,CM,HC,HC
6749,../data/input_images/20220323_061936_700_6599.jpg,1784794,2,70599945,"3984, 760",TA,TA,A,A
6750,../data/input_images/20220323_061936_700_6599.jpg,1784794,3,70599955,"2656, 1520",CE-B,TA,HC,A
6751,../data/input_images/20220323_061936_700_6599.jpg,1784794,4,70599965,"1328, 2280",TA,TA,A,A
6752,../data/input_images/20220323_061936_700_6599.jpg,1784794,5,70599974,"3984, 2280",DC,SER,AB,SC
6753,../data/input_images/20220323_061940_800_6612.jpg,1784804,1,70614252,"1328, 760",TA,TA,A,A
6754,../data/input_images/20220323_061940_800_6612.jpg,1784804,2,70614271,"3984, 760",TA,TA,A,A
6755,../data/input_images/20220323_061940_800_6612.jpg,1784804,3,70614279,"2656, 1520",TA,TA,A,A
6756,../data/input_images/20220323_061940_800_6612.jpg,1784804,4,70614293,"1328, 2280",CM,UNK,HC,IN
6757,../data/input_images/20220323_061940_800_6612.jpg,1784804,5,70614302,"3984, 2280",CE,TA,HC,A
6758,../data/input_images/20220323_063223_000_0120.jpg,1784807,1,70606903,"1328, 760",UNK,WA,IN,IN
6759,../data/input_images/20220323_063223_000_0120.jpg,1784807,2,70606909,"3984, 760",CB,UNK,HC,IN
6760,../data/input_images/20220323_063223_000_0120.jpg,1784807,3,70606913,"2656, 1520",ACB,ACB,HC,HC
6761,../data/input_images/20220323_063223_000_0120.jpg,1784807,4,70606921,"1328, 2280",UNK,WA,IN,IN
6762,../data/input_images/20220323_063223_000_0120.jpg,1784807,5,70606928,"3984, 2280",TA,TA,A,A
6763,../data/input_images/20220323_063227_300_0134.jpg,1784809,1,70614270,"1328, 760",WA,S,IN,AB
6764,../data/input_images/20220323_063227_300_0134.jpg,1784809,2,70614278,"3984, 760",UNK,UNK,IN,IN
6765,../data/input_images/20220323_063227_300_0134.jpg,1784809,3,70614290,"2656, 1520",UNK,WA,IN,IN
6766,../data/input_images/20220323_063227_300_0134.jpg,1784809,4,70614298,"1328, 2280",WA,WA,IN,IN
6767,../data/input_images/20220323_063227_300_0134.jpg,1784809,5,70614308,"3984, 2280",WA,WA,IN,IN
6768,../data/input_images/20220323_063232_200_0150.jpg,1784818,1,70588318,"1328, 760",CB-B,ACO,HC,HC
6769,../data/input_images/20220323_063232_200_0150.jpg,1784818,2,70588325,"3984, 760",TA,TA,A,A
6770,../data/input_images/20220323_063232_200_0150.jpg,1784818,3,70588333,"2656, 1520",UNK,TA,IN,A
6771,../data/input_images/20220323_063232_200_0150.jpg,1784818,4,70588341,"1328, 2280",CM,CM,HC,HC
6772,../data/input_images/20220323_063232_200_0150.jpg,1784818,5,70588349,"3984, 2280",UNK,UNK,IN,IN
6773,../data/input_images/20220323_063236_500_0164.jpg,1784817,1,70601428,"1328, 760",ACB-B,ACB-B,HC,HC
6774,../data/input_images/20220323_063236_500_0164.jpg,1784817,2,70601438,"3984, 760",TA,ACO-B,A,HC
6775,../data/input_images/20220323_063236_500_0164.jpg,1784817,3,70601451,"2656, 1520",ACO,TA,HC,A
6776,../data/input_images/20220323_063236_500_0164.jpg,1784817,4,70601461,"1328, 2280",UNK,UNK,IN,IN
6777,../data/input_images/20220323_063236_500_0164.jpg,1784817,5,70601469,"3984, 2280",CB,ACO,HC,HC
6778,../data/input_images/20220323_063243_200_0186.jpg,1784814,1,70596912,"1328, 760",TA,TA,A,A
6779,../data/input_images/20220323_063243_200_0186.jpg,1784814,2,70596920,"3984, 760",TA,TA,A,A
6780,../data/input_images/20220323_063243_200_0186.jpg,1784814,3,70596928,"2656, 1520",TA,TA,A,A
6781,../data/input_images/20220323_063243_200_0186.jpg,1784814,4,70596936,"1328, 2280",UNK,UNK,IN,IN
6782,../data/input_images/20220323_063243_200_0186.jpg,1784814,5,70596945,"3984, 2280",UNK,UNK,IN,IN
6783,../data/input_images/20220323_063250_500_0210.jpg,1784820,1,70603926,"1328, 760",ACO,ACO,HC,HC
6784,../data/input_images/20220323_063250_500_0210.jpg,1784820,2,70603931,"3984, 760",TA,TA,A,A
6785,../data/input_images/20220323_063250_500_0210.jpg,1784820,3,70603941,"2656, 1520",UNK,UNK,IN,IN
6786,../data/input_images/20220323_063250_500_0210.jpg,1784820,4,70603951,"1328, 2280",ACT,ACT,HC,HC
6787,../data/input_images/20220323_063250_500_0210.jpg,1784820,5,70603961,"3984, 2280",ACT,ACT,HC,HC
6788,../data/input_images/20220323_063258_000_0235.jpg,1784821,1,70606939,"1328, 760",WA,WA,IN,IN
6789,../data/input_images/20220323_063258_000_0235.jpg,1784821,2,70606948,"3984, 760",UNK,UNK,IN,IN
6790,../data/input_images/20220323_063258_000_0235.jpg,1784821,3,70606958,"2656, 1520",UNK,S,IN,AB
6791,../data/input_images/20220323_063258_000_0235.jpg,1784821,4,70606970,"1328, 2280",WA,UNK,IN,IN
